slug,seed,prompt,filename_prefix
void-ranger-c13,2113,"Premium sci-fantasy trading card art, Void Ranger faction, same hero identity on every card, sharp female ranger face, dark hair with violet-cyan highlights, piercing neon eyes, sleek tactical armor and cloak, indigo and cyan palette, phase energy, dimensional trails, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Ambush expert, same hero face emerging from fracture portal behind prey",tcg/void_ranger/void-ranger-c13
void-ranger-c14,2114,"Premium sci-fantasy trading card art, Void Ranger faction, same hero identity on every card, sharp female ranger face, dark hair with violet-cyan highlights, piercing neon eyes, sleek tactical armor and cloak, indigo and cyan palette, phase energy, dimensional trails, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Siege breaker, same hero face firing anti-structure phase cannon",tcg/void_ranger/void-ranger-c14
void-ranger-c15,2115,"Premium sci-fantasy trading card art, Void Ranger faction, same hero identity on every card, sharp female ranger face, dark hair with violet-cyan highlights, piercing neon eyes, sleek tactical armor and cloak, indigo and cyan palette, phase energy, dimensional trails, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Banner carrier, same hero face with hunter standard blowing in void wind",tcg/void_ranger/void-ranger-c15
void-ranger-c16,2116,"Premium sci-fantasy trading card art, Void Ranger faction, same hero identity on every card, sharp female ranger face, dark hair with violet-cyan highlights, piercing neon eyes, sleek tactical armor and cloak, indigo and cyan palette, phase energy, dimensional trails, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Phase beast companion, same hero face beside sleek void wolf with cyan eyes",tcg/void_ranger/void-ranger-c16
void-ranger-c17,2117,"Premium sci-fantasy trading card art, Void Ranger faction, same hero identity on every card, sharp female ranger face, dark hair with violet-cyan highlights, piercing neon eyes, sleek tactical armor and cloak, indigo and cyan palette, phase energy, dimensional trails, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Veteran enforcer, same hero face scarred by phase travel, hardened expression",tcg/void_ranger/void-ranger-c17
void-ranger-c18,2118,"Premium sci-fantasy trading card art, Void Ranger faction, same hero identity on every card, sharp female ranger face, dark hair with violet-cyan highlights, piercing neon eyes, sleek tactical armor and cloak, indigo and cyan palette, phase energy, dimensional trails, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Teleport infantry, same hero face splitting across afterimages mid-step",tcg/void_ranger/void-ranger-c18
void-ranger-c19,2119,"Premium sci-fantasy trading card art, Void Ranger faction, same hero identity on every card, sharp female ranger face, dark hair with violet-cyan highlights, piercing neon eyes, sleek tactical armor and cloak, indigo and cyan palette, phase energy, dimensional trails, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Anti-magic sentinel, same hero face with null arrow and disruption ward",tcg/void_ranger/void-ranger-c19
void-ranger-c20,2120,"Premium sci-fantasy trading card art, Void Ranger faction, same hero identity on every card, sharp female ranger face, dark hair with violet-cyan highlights, piercing neon eyes, sleek tactical armor and cloak, indigo and cyan palette, phase energy, dimensional trails, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Duel champion, same hero face, master ranger with luminous bow and elegant pose",tcg/void_ranger/void-ranger-c20
void-ranger-c21,2121,"Premium sci-fantasy trading card art, Void Ranger faction, same hero identity on every card, sharp female ranger face, dark hair with violet-cyan highlights, piercing neon eyes, sleek tactical armor and cloak, indigo and cyan palette, phase energy, dimensional trails, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Field commander, same hero face hovering above tactical tracer lines",tcg/void_ranger/void-ranger-c21
void-ranger-c22,2122,"Premium sci-fantasy trading card art, Void Ranger faction, same hero identity on every card, sharp female ranger face, dark hair with violet-cyan highlights, piercing neon eyes, sleek tactical armor and cloak, indigo and cyan palette, phase energy, dimensional trails, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Trap setter, same hero face placing phase traps on canyon floor",tcg/void_ranger/void-ranger-c22
void-ranger-c23,2123,"Premium sci-fantasy trading card art, Void Ranger faction, same hero identity on every card, sharp female ranger face, dark hair with violet-cyan highlights, piercing neon eyes, sleek tactical armor and cloak, indigo and cyan palette, phase energy, dimensional trails, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Recon sniper, same hero face behind half-mask, long-range pulse shot",tcg/void_ranger/void-ranger-c23
void-ranger-c24,2124,"Premium sci-fantasy trading card art, Void Ranger faction, same hero identity on every card, sharp female ranger face, dark hair with violet-cyan highlights, piercing neon eyes, sleek tactical armor and cloak, indigo and cyan palette, phase energy, dimensional trails, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Guardian construct, same hero face reflected in hovering void turret core",tcg/void_ranger/void-ranger-c24
void-ranger-c25,2125,"Premium sci-fantasy trading card art, Void Ranger faction, same hero identity on every card, sharp female ranger face, dark hair with violet-cyan highlights, piercing neon eyes, sleek tactical armor and cloak, indigo and cyan palette, phase energy, dimensional trails, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Executioner class, same hero face with heavy phase scythe and lethal posture",tcg/void_ranger/void-ranger-c25
void-ranger-c26,2126,"Premium sci-fantasy trading card art, Void Ranger faction, same hero identity on every card, sharp female ranger face, dark hair with violet-cyan highlights, piercing neon eyes, sleek tactical armor and cloak, indigo and cyan palette, phase energy, dimensional trails, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Area denial unit, same hero face controlling crossfire of puncture beams",tcg/void_ranger/void-ranger-c26
void-ranger-c27,2127,"Premium sci-fantasy trading card art, Void Ranger faction, same hero identity on every card, sharp female ranger face, dark hair with violet-cyan highlights, piercing neon eyes, sleek tactical armor and cloak, indigo and cyan palette, phase energy, dimensional trails, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Ritual bodyguard, same hero face guarding a dimensional anchor relic",tcg/void_ranger/void-ranger-c27
void-ranger-c28,2128,"Premium sci-fantasy trading card art, Void Ranger faction, same hero identity on every card, sharp female ranger face, dark hair with violet-cyan highlights, piercing neon eyes, sleek tactical armor and cloak, indigo and cyan palette, phase energy, dimensional trails, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Momentum finisher, same hero face sprinting through violet-cyan speed trails",tcg/void_ranger/void-ranger-c28
void-ranger-c29,2129,"Premium sci-fantasy trading card art, Void Ranger faction, same hero identity on every card, sharp female ranger face, dark hair with violet-cyan highlights, piercing neon eyes, sleek tactical armor and cloak, indigo and cyan palette, phase energy, dimensional trails, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Rare frontline hunter, same hero face, elite ranger in advanced phase armor",tcg/void_ranger/void-ranger-c29
void-ranger-c30,2130,"Premium sci-fantasy trading card art, Void Ranger faction, same hero identity on every card, sharp female ranger face, dark hair with violet-cyan highlights, piercing neon eyes, sleek tactical armor and cloak, indigo and cyan palette, phase energy, dimensional trails, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Rare specialist, same hero face, blink-master splitting between timelines",tcg/void_ranger/void-ranger-c30
void-ranger-c31,2131,"Premium sci-fantasy trading card art, Void Ranger faction, same hero identity on every card, sharp female ranger face, dark hair with violet-cyan highlights, piercing neon eyes, sleek tactical armor and cloak, indigo and cyan palette, phase energy, dimensional trails, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Rare elite duo, same hero face appearing in synchronized alternate-self pair",tcg/void_ranger/void-ranger-c31
void-ranger-c32,2132,"Premium sci-fantasy trading card art, Void Ranger faction, same hero identity on every card, sharp female ranger face, dark hair with violet-cyan highlights, piercing neon eyes, sleek tactical armor and cloak, indigo and cyan palette, phase energy, dimensional trails, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Rare lieutenant, same hero face, tactical second-in-command with vector drones",tcg/void_ranger/void-ranger-c32
void-ranger-c33,2133,"Premium sci-fantasy trading card art, Void Ranger faction, same hero identity on every card, sharp female ranger face, dark hair with violet-cyan highlights, piercing neon eyes, sleek tactical armor and cloak, indigo and cyan palette, phase energy, dimensional trails, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Phase burst, same hero face firing sharp cyan pulse from bow",tcg/void_ranger/void-ranger-c33
void-ranger-c34,2134,"Premium sci-fantasy trading card art, Void Ranger faction, same hero identity on every card, sharp female ranger face, dark hair with violet-cyan highlights, piercing neon eyes, sleek tactical armor and cloak, indigo and cyan palette, phase energy, dimensional trails, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Pinpoint shot, same hero face, precision damage beam through darkness",tcg/void_ranger/void-ranger-c34
void-ranger-c35,2135,"Premium sci-fantasy trading card art, Void Ranger faction, same hero identity on every card, sharp female ranger face, dark hair with violet-cyan highlights, piercing neon eyes, sleek tactical armor and cloak, indigo and cyan palette, phase energy, dimensional trails, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Echo draw, same hero face surrounded by dimensional cards and tracer lines",tcg/void_ranger/void-ranger-c35
void-ranger-c36,2136,"Premium sci-fantasy trading card art, Void Ranger faction, same hero identity on every card, sharp female ranger face, dark hair with violet-cyan highlights, piercing neon eyes, sleek tactical armor and cloak, indigo and cyan palette, phase energy, dimensional trails, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Energy cache, same hero face opening glowing phase battery core",tcg/void_ranger/void-ranger-c36
void-ranger-c37,2137,"Premium sci-fantasy trading card art, Void Ranger faction, same hero identity on every card, sharp female ranger face, dark hair with violet-cyan highlights, piercing neon eyes, sleek tactical armor and cloak, indigo and cyan palette, phase energy, dimensional trails, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Null mark, same hero face branding enemy with weakening rune-shot",tcg/void_ranger/void-ranger-c37
void-ranger-c38,2138,"Premium sci-fantasy trading card art, Void Ranger faction, same hero identity on every card, sharp female ranger face, dark hair with violet-cyan highlights, piercing neon eyes, sleek tactical armor and cloak, indigo and cyan palette, phase energy, dimensional trails, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Blink step, same hero face jumping between two fractured positions",tcg/void_ranger/void-ranger-c38
void-ranger-c39,2139,"Premium sci-fantasy trading card art, Void Ranger faction, same hero identity on every card, sharp female ranger face, dark hair with violet-cyan highlights, piercing neon eyes, sleek tactical armor and cloak, indigo and cyan palette, phase energy, dimensional trails, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Ghost ward, same hero face wrapped in temporary phase shield",tcg/void_ranger/void-ranger-c39
void-ranger-c40,2140,"Premium sci-fantasy trading card art, Void Ranger faction, same hero identity on every card, sharp female ranger face, dark hair with violet-cyan highlights, piercing neon eyes, sleek tactical armor and cloak, indigo and cyan palette, phase energy, dimensional trails, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Scatter pulse, same hero face unleashing wide arc energy burst",tcg/void_ranger/void-ranger-c40
void-ranger-c41,2141,"Premium sci-fantasy trading card art, Void Ranger faction, same hero identity on every card, sharp female ranger face, dark hair with violet-cyan highlights, piercing neon eyes, sleek tactical armor and cloak, indigo and cyan palette, phase energy, dimensional trails, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Recovery trace, same hero face recalling lost gear from dimensional echo",tcg/void_ranger/void-ranger-c41
void-ranger-c42,2142,"Premium sci-fantasy trading card art, Void Ranger faction, same hero identity on every card, sharp female ranger face, dark hair with violet-cyan highlights, piercing neon eyes, sleek tactical armor and cloak, indigo and cyan palette, phase energy, dimensional trails, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Tempo break, same hero face forcing enemies off balance with phase shock",tcg/void_ranger/void-ranger-c42
void-ranger-c43,2143,"Premium sci-fantasy trading card art, Void Ranger faction, same hero identity on every card, sharp female ranger face, dark hair with violet-cyan highlights, piercing neon eyes, sleek tactical armor and cloak, indigo and cyan palette, phase energy, dimensional trails, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Hunt protocol, same hero face amplifying all ranger traps and shots",tcg/void_ranger/void-ranger-c43
void-ranger-c44,2144,"Premium sci-fantasy trading card art, Void Ranger faction, same hero identity on every card, sharp female ranger face, dark hair with violet-cyan highlights, piercing neon eyes, sleek tactical armor and cloak, indigo and cyan palette, phase energy, dimensional trails, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Epic fracture storm, same hero face amid collapsing dimensional corridors",tcg/void_ranger/void-ranger-c44
void-ranger-c45,2145,"Premium sci-fantasy trading card art, Void Ranger faction, same hero identity on every card, sharp female ranger face, dark hair with violet-cyan highlights, piercing neon eyes, sleek tactical armor and cloak, indigo and cyan palette, phase energy, dimensional trails, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Epic spectral beast, same hero face summoning giant phase predator",tcg/void_ranger/void-ranger-c45
void-ranger-c46,2146,"Premium sci-fantasy trading card art, Void Ranger faction, same hero identity on every card, sharp female ranger face, dark hair with violet-cyan highlights, piercing neon eyes, sleek tactical armor and cloak, indigo and cyan palette, phase energy, dimensional trails, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Epic counter snipe, same hero face intercepting enemy power mid-cast",tcg/void_ranger/void-ranger-c46
void-ranger-c47,2147,"Premium sci-fantasy trading card art, Void Ranger faction, same hero identity on every card, sharp female ranger face, dark hair with violet-cyan highlights, piercing neon eyes, sleek tactical armor and cloak, indigo and cyan palette, phase energy, dimensional trails, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Epic volley storm, same hero face directing many tracer bolts at once",tcg/void_ranger/void-ranger-c47
void-ranger-c48,2148,"Premium sci-fantasy trading card art, Void Ranger faction, same hero identity on every card, sharp female ranger face, dark hair with violet-cyan highlights, piercing neon eyes, sleek tactical armor and cloak, indigo and cyan palette, phase energy, dimensional trails, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Epic reset line, same hero face rewinding position with layered afterimages",tcg/void_ranger/void-ranger-c48
void-ranger-c49,2149,"Premium sci-fantasy trading card art, Void Ranger faction, same hero identity on every card, sharp female ranger face, dark hair with violet-cyan highlights, piercing neon eyes, sleek tactical armor and cloak, indigo and cyan palette, phase energy, dimensional trails, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Epic singular path, same hero face merging alternate selves into one perfect hunter",tcg/void_ranger/void-ranger-c49
void-ranger-c50,2150,"Premium sci-fantasy trading card art, Void Ranger faction, same hero identity on every card, sharp female ranger face, dark hair with violet-cyan highlights, piercing neon eyes, sleek tactical armor and cloak, indigo and cyan palette, phase energy, dimensional trails, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Epic kill box, same hero face trapping battlefield inside glowing crossfire grid",tcg/void_ranger/void-ranger-c50
void-ranger-c51,2151,"Premium sci-fantasy trading card art, Void Ranger faction, same hero identity on every card, sharp female ranger face, dark hair with violet-cyan highlights, piercing neon eyes, sleek tactical armor and cloak, indigo and cyan palette, phase energy, dimensional trails, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Apex combo catalyst, same hero face inside swirling vector rings and phase lines",tcg/void_ranger/void-ranger-c51
void-ranger-c52,2152,"Premium sci-fantasy trading card art, Void Ranger faction, same hero identity on every card, sharp female ranger face, dark hair with violet-cyan highlights, piercing neon eyes, sleek tactical armor and cloak, indigo and cyan palette, phase energy, dimensional trails, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Legendary singular hunt, same hero face in close-up with cloak and bow, ultimate dimensional hunt scene",tcg/void_ranger/void-ranger-c52
